F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
69119,69702,0.001057,0.006517,0.00954,322.34,0,0,0,0,1,0,0,-183.49,-48.19,183.84,49.32,0,0,0,0
69121,69122,0.000259,0.001164,0,0,0,0,0,0,1,0,0,69.53,6.91,-69.52,-6.85,0,0,0,0
69285,69121,0.000395,0.002293,0.00113,240.49,0,0,0,0,1,0,0,-13.03,6.14,13.03,-6.26,0,0,0,0
69449,69121,0.000859,0.004184,0.00204,292.31,0,0,0,0,1,0,0,82.62,0.69,-82.56,-0.65,0,0,0,0
69124,69123,0.004255,0.161852,0,92.49,0,0,1.03125,0,1,0,0,-17.86,-19.01,17.89,20.1,0,0,0,0
69123,69125,0.000279,0.001026,0,0,0,0,0,0,1,0,0,-17.89,-20.1,17.89,20.1,0,0,0,0
69361,69124,0.000396,0.002179,0.00022,139.06,0,0,0,0,1,0,0,51.67,4.89,-51.66,-4.86,0,0,0,0
69125,69187,0.000282,0.001547,0.00104,319.99,0,0,0,0,1,0,0,161.75,61.19,-161.67,-60.88,0,0,0,0
69125,69257,0.000199,0.001202,0.00084,282.74,0,0,0,0,1,0,0,63.68,7.74,-63.67,-7.78,0,0,0,0
69513,69125,0.000311,0.002061,0.00266,301.14,0,0,0,0,1,0,0,-100.38,-36.82,100.42,36.75,0,0,0,0
69125,69714,0.000464,0.002397,0.03067,348.07,0,0,0,0,1,0,0,-114.58,-41.93,114.64,38.93,0,0,0,0
69125,69714,0.000464,0.002397,0.03067,348.07,0,0,0,0,1,0,0,-114.58,-41.93,114.64,38.93,0,0,0,0
69125,69714,0.000464,0.002397,0.03067,348.07,0,0,0,0,1,0,0,-114.58,-41.93,114.64,38.93,0,0,0,0
69126,69404,0.000636,0.004142,0.00625,281.1,0,0,0,0,1,0,0,54.27,16.62,-54.25,-17.18,0,0,0,0
69577,69126,0.000391,0.001981,0.00204,277.4,0,0,0,0,1,0,0,51.42,38.77,-51.41,-38.92,0,0,0,0
69127,69128,0.000237,0.001184,0,0,0,0,0,0,1,0,0,45.67,17.79,-45.66,-17.77,0,0,0,0
69127,69129,0.000221,0.001035,0,0,0,0,0,0,1,0,0,-45.67,-17.79,45.67,17.81,0,0,0,0
69129,69381,0.001291,0.006412,0.00472,315.93,0,0,0,0,1,0,0,155.68,32.43,-155.38,-31.44,0,0,0,0
69129,69390,0.000784,0.004788,0.00299,304.04,0,0,0,0,1,0,0,-117.11,-11.64,117.21,11.93,0,0,0,0
69129,69632,0.001909,0.011733,0.01493,293.08,0,0,0,0,1,0,0,-84.25,-38.6,84.4,37.9,0,0,0,0
69130,69131,0.000242,0.001063,0,0,0,0,0,0,1,0,0,-45.67,-5.44,45.67,5.46,0,0,0,0
69130,69132,0.000259,0.001132,0,0,0,0,0,0,1,0,0,45.67,5.44,-45.66,-5.41,0,0,0,0
69131,69137,0.001104,0.006394,0.01774,250.47,0,0,0,0,1,0,0,-21.29,-2.84,21.3,0.96,0,0,0,0
69134,69133,0.003705,0.163476,0,94.77,0,0,1.025,0,1,0,0,-20.71,-8.12,20.72,8.9,0,0,0,0
69133,69135,0.000272,0.001052,0,0,0,0,0,0,1,0,0,-20.72,-8.9,20.72,8.9,0,0,0,0
69135,69172,0.00041,0.002962,0.00485,248.16,0,0,0,0,1,0,0,-20.72,-8.9,20.73,8.39,0,0,0,0
69136,69137,0.000295,0.001058,0,0,0,0,0,0,1,0,0,-30.29,-9.8,30.29,9.81,0,0,0,0
69137,69138,0.000936,0.006138,0.00703,276.83,0,0,0,0,1,0,0,-51.59,-10.77,51.61,10.17,0,0,0,0
69138,69632,0.003765,0.027283,0.01323,292.81,0,0,0,0,1,0,0,-81.9,-20.65,82.15,21.01,0,0,0,0
69152,69139,0.00121,0.007505,0.00898,309.52,0,0,0,0,1,0,0,128.75,39.52,-128.55,-39.25,0,0,0,0
69139,69282,0.000881,0.006037,0.01191,291.52,0,0,0,0,1,0,0,80.03,32.32,-79.97,-33.19,0,0,0,0
69140,69143,0.000154,0.003596,0,387.63,0,0,1,0,1,0,0,48.6,33.2,-48.6,-33.08,0,0,0,0
69140,69144,0.000292,0.001018,0,0,0,0,0,0,1,0,0,-48.6,-33.2,48.61,33.23,0,0,0,0
69141,69143,0.002355,0.055014,0,193.82,0,0,1,0,1,0,0,-48.52,-31.3,48.6,33.08,0,0,0,0
69142,69143,0.002355,0.055014,0,193.82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69145,69322,0.001263,0.008236,0.00464,235.23,0,0,0,0,1,0,0,-13.48,24.64,13.49,-25.08,0,0,0,0
69145,69342,0.001588,0.010529,0.03062,263.33,0,0,0,0,1,0,0,-34.53,-33.24,34.57,30.14,0,0,0,0
69317,69146,0.000252,0.001523,0.00441,301.48,0,0,0,0,1,0,0,97.04,25.24,-97.01,-25.58,0,0,0,0
69432,69146,0.0013,0.006972,0.01175,262.88,0,0,0,0,1,0,0,-32.7,-13.53,32.72,12.33,0,0,0,0
69355,69147,0.000937,0.00491,0.00542,277.08,0,0,0,0,1,0,0,48.13,-18.12,-48.11,17.65,0,0,0,0
69147,69383,0.00117,0.006871,0.01055,229.87,0,0,0,0,1,0,0,-16.19,-42.47,16.21,41.45,0,0,0,0
69148,69150,0.002159,0.014062,0.01602,320.71,0,0,0,0,1,0,0,-144.69,2.96,145.11,-1.98,0,0,0,0
69148,69432,0.000892,0.005502,0.0077,310.77,0,0,0,0,1,0,0,112.27,-14.73,-112.17,14.54,0,0,0,0
69149,69152,0.000945,0.004911,0.00816,358.03,0,0,0,0,1,0,0,-94.89,-16.4,94.97,15.93,0,0,0,0
69155,69149,0.000702,0.004038,0.00313,314.63,0,0,0,0,1,0,0,-143.07,-51.58,143.22,52.1,0,0,0,0
69164,69149,0.000372,0.002551,0.00668,436.18,0,0,0,0,1,0,0,79.81,37.23,-79.79,-37.78,0,0,0,0
69150,69157,0.000299,0.002078,0.00121,340.84,0,0,0,0,1,0,0,-94.17,1.2,94.2,-1.16,0,0,0,0
69150,69157,0.000299,0.002078,0.00121,340.84,0,0,0,0,1,0,0,-94.17,1.2,94.2,-1.16,0,0,0,0
69150,69157,0.000299,0.002078,0.00121,340.84,0,0,0,0,1,0,0,-94.17,1.2,94.2,-1.16,0,0,0,0
69151,69615,0.001911,0.011592,0.01199,308.85,0,0,0,0,1,0,0,119.62,-0.29,-119.36,0.54,0,0,0,0
69152,69632,0.000436,0.002209,0.00277,337.62,0,0,0,0,1,0,0,-130.56,-33.22,130.63,33.28,0,0,0,0
69152,69632,0.000436,0.002209,0.00277,337.62,0,0,0,0,1,0,0,-130.56,-33.22,130.63,33.28,0,0,0,0
69153,69154,0.000272,0.001073,0,0,0,0,0,0,1,0,0,57.42,15.55,-57.41,-15.52,0,0,0,0
69153,69155,0.000222,0.00118,0,0,0,0,0,0,1,0,0,-57.42,-15.55,57.43,15.59,0,0,0,0
69282,69155,0.000797,0.004774,0.00621,292.95,0,0,0,0,1,0,0,-85.58,-36.28,85.64,35.99,0,0,0,0
69157,69156,0.000237,0.016207,0,868.26,0,0,1.00625,0,1,0,0,-282.59,3.48,282.76,8.55,0,0,0,0
69156,69158,0.000285,0.001016,0,0,0,0,0,0,1,0,0,-350.97,-235.22,351.44,236.91,0,0,0,0
69156,69159,0.000217,0.00111,0,0,0,0,0,0,1,0,0,68.21,22.84,-68.2,-22.79,0,0,0,0
69156,69160,0.000274,0.001098,0,0,0,0,0,0,1,0,0,0,0,-0,0,0,0,0,0
69158,69395,0.000159,0.002656,0.30596,2779.11,0,0,0,0,1,0,0,702.96,-180.77,-702.2,160.21,0,0,0,0
69162,69161,0.000194,0.011056,0,1093.77,0,0,1.01875,0,1,0,0,-525.99,-117.83,526.52,148.29,0,0,0,0
69637,69161,7.8e-05,0.00119,0.10372,2617.87,0,0,0,0,1,0,0,424.31,174.59,-424.16,-183.57,0,0,0,0
69161,69661,0.000112,0.001887,0.23719,2680.7,0,0,0,0,1,0,0,657.81,-199.34,-657.33,181.63,0,0,0,0
69163,69162,0.001271,0.038555,0,138.9,0,0,1.0125,0,1,0,0,-75.52,-10.12,75.58,12.19,0,0,0,0
69163,69162,0.001271,0.038555,0,138.9,0,0,1.0125,0,1,0,0,-75.52,-10.12,75.58,12.19,0,0,0,0
69163,69162,0.001271,0.038555,0,138.9,0,0,1.0125,0,1,0,0,-75.52,-10.12,75.58,12.19,0,0,0,0
69163,69162,0.001271,0.038555,0,138.9,0,0,1.0125,0,1,0,0,-75.52,-10.12,75.58,12.19,0,0,0,0
69163,69162,0.001271,0.038555,0,138.9,0,0,1.0125,0,1,0,0,-75.52,-10.12,75.58,12.19,0,0,0,0
69162,69164,0.000251,0.001002,0,0,0,0,0,0,1,0,0,148.07,56.9,-148.01,-56.67,0,0,0,0
69165,69168,0.000635,0.037645,0,851.25,0,0,1,0,1,0,0,193.05,-0.97,-192.83,13.99,0,0,0,0
69165,69169,0.000261,0.001038,0,0,0,0,0,0,1,0,0,65.57,18.64,-65.56,-18.59,0,0,0,0
69165,69170,0.00025,0.001096,0,0,0,0,0,0,1,0,0,-258.62,-17.67,258.77,18.35,0,0,0,0
69166,69168,-0.000303,-0.017963,0,776.25,0,0,1,0,1,0,0,-192.93,7.78,192.83,-13.99,0,0,0,0
69419,69166,0.003022,0.015427,0.01156,328.03,0,0,0,0,1,0,0,-191.89,11.87,192.93,-7.78,0,0,0,0
69167,69168,0.001834,0.108786,0,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69171,69615,0.003032,0.016449,0.03936,287.76,0,0,0,0,1,0,0,-66.2,4.26,66.32,-7.79,0,0,0,0
69172,69282,0.000768,0.004179,0.00262,293.15,0,0,0,0,1,0,0,-86.28,-35.62,86.35,35.67,0,0,0,0
69174,69175,0.000225,0.001196,0,0,0,0,0,0,1,0,0,45.62,9.83,-45.61,-9.81,0,0,0,0
69399,69174,0.000409,0.002561,0.00191,292.47,0,0,0,0,1,0,0,-69.65,0.26,69.67,-0.35,0,0,0,0
69174,69667,0.000921,0.004948,0.00232,309.35,0,0,0,0,1,0,0,-115.29,-9.49,115.4,9.84,0,0,0,0
69465,69176,0.000573,0.003943,0.00225,332.59,0,0,0,0,1,0,0,-124.71,-12.35,124.79,12.68,0,0,0,0
69465,69176,0.000573,0.003943,0.00225,332.59,0,0,0,0,1,0,0,-124.71,-12.35,124.79,12.68,0,0,0,0
69177,69178,0.000299,0.001194,0,0,0,0,0,0,1,0,0,60.96,23.18,-60.94,-23.13,0,0,0,0
69177,69179,0.000374,0.002287,0.0032,287.04,0,0,0,0,1,0,0,64.5,2.58,-64.49,-2.83,0,0,0,0
69177,69627,0.001315,0.007391,0.00507,310.95,0,0,0,0,1,0,0,-125.46,-25.75,125.66,26.32,0,0,0,0
69180,69181,0.000217,0.001057,0,0,0,0,0,0,1,0,0,54.41,16.94,-54.4,-16.91,0,0,0,0
69509,69180,0.000383,0.002337,0.00524,241.89,0,0,0,0,1,0,0,-4.21,-19.27,4.21,18.72,0,0,0,0
69180,69544,0.000466,0.003201,0.00306,286.59,0,0,0,0,1,0,0,-58.62,-35.66,58.64,35.47,0,0,0,0
69182,69183,0.000296,0.001108,0,0,0,0,0,0,1,0,0,58.09,10.34,-58.08,-10.31,0,0,0,0
69182,69465,0.001381,0.007117,0.01163,261.34,0,0,0,0,1,0,0,-68.2,-13.97,68.26,13.04,0,0,0,0
69182,69492,0.000721,0.004074,0.00207,259.63,0,0,0,0,1,0,0,-19.15,1.7,19.15,-1.91,0,0,0,0
69182,69578,0.000649,0.004223,0.00518,230.34,0,0,0,0,1,0,0,29.26,1.92,-29.25,-2.45,0,0,0,0
69184,69185,0.000248,0.001109,0,0,0,0,0,0,1,0,0,-58.08,-26.32,58.09,26.36,0,0,0,0
69185,69624,0.000462,0.002759,0.00207,330.49,0,0,0,0,1,0,0,-103.53,-44.05,103.59,44.15,0,0,0,0
69185,69624,0.000462,0.002759,0.00207,330.49,0,0,0,0,1,0,0,-103.53,-44.05,103.59,44.15,0,0,0,0
69188,69187,0.00417,0.123942,0,93.69,0,0,1.01875,0,1,0,0,-19.96,-13.51,19.98,14.2,0,0,0,0
69187,69189,0.000263,0.001052,0,0,0,0,0,0,1,0,0,58.11,28.93,-58.1,-28.89,0,0,0,0
69187,69586,0.001246,0.007171,0.01229,292.33,0,0,0,0,1,0,0,83.58,17.76,-83.49,-18.6,0,0,0,0
69188,69258,0.000546,0.002524,0.00053,117.87,0,0,0,0,1,0,0,11.11,9.2,-11.11,-9.25,0,0,0,0
69188,69270,0.001536,0.007224,0.00166,121.36,0,0,0,0,1,0,0,-17.77,-0.58,17.77,0.42,0,0,0,0
69188,69361,0.00081,0.004033,0.00051,124.8,0,0,0,0,1,0,0,26.62,4.89,-26.62,-4.92,0,0,0,0
69191,69190,0.004306,0.135088,0,85.1,0,0,1,0,1,0,0,-12.04,4.29,12.04,-4.08,0,0,0,0
69190,69192,0.000239,0.001063,0,0,0,0,0,0,1,0,0,-70.4,-26.17,70.41,26.23,0,0,0,0
69190,69193,0.000205,0.001001,0,0,0,0,0,0,1,0,0,58.35,30.25,-58.35,-30.21,0,0,0,0
69190,69194,0.000253,0.001168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69195,69735,0.001201,0.007463,0.00724,296.49,0,0,0,0,1,0,0,-88.92,-48.69,89.03,48.62,0,0,0,0
69196,69197,0.000235,0.001049,0,0,0,0,0,0,1,0,0,76.32,7.93,-76.31,-7.87,0,0,0,0
69196,69198,0.000223,0.001105,0,0,0,0,0,0,1,0,0,-76.32,-7.93,76.34,7.99,0,0,0,0
69375,69198,0.000338,0.00198,0.002,255.81,0,0,0,0,1,0,0,35.61,2.56,-35.61,-2.75,0,0,0,0
69482,69198,0.000147,0.000807,0.00287,272.56,0,0,0,0,1,0,0,40.73,4.94,-40.73,-5.23,0,0,0,0
69199,69204,0.000758,0.004129,0.00205,261.55,0,0,0,0,1,0,0,39.28,-6.01,-39.27,5.85,0,0,0,0
69200,69201,0.000233,0.001167,0,0,0,0,0,0,1,0,0,-30.92,-8.92,30.92,8.93,0,0,0,0
69478,69201,0.000319,0.001611,0.00112,292.84,0,0,0,0,1,0,0,-80.94,-16.23,80.96,16.21,0,0,0,0
69201,69603,0.000423,0.002702,0.00296,245.4,0,0,0,0,1,0,0,-24.37,-0.75,24.37,0.44,0,0,0,0
69203,69210,0.000403,0.002505,0.0014,251.1,0,0,0,0,1,0,0,-22.32,-7.95,22.33,7.81,0,0,0,0
69203,69589,0.000179,0.00101,0.00093,229.4,0,0,0,0,1,0,0,-9.91,-1.83,9.91,1.73,0,0,0,0
69204,69463,0.00043,0.002544,0.00709,286.28,0,0,0,0,1,0,0,-79.7,3.27,79.73,-3.88,0,0,0,0
69204,69509,0.000338,0.002321,0.00145,292.98,0,0,0,0,1,0,0,98.21,-16.07,-98.18,16.13,0,0,0,0
69205,69208,0.0001,-0.001251,0,316.13,0,0,1,0,1,0,0,18.41,2.16,-18.41,-2.16,0,0,0,0
69205,69209,0.000252,0.001183,0,0,0,0,0,0,1,0,0,-18.41,-2.16,18.41,2.16,0,0,0,0
69206,69208,0.001389,0.045747,0,158.07,0,0,1,0,1,0,0,-18.4,-2.01,18.41,2.16,0,0,0,0
69207,69208,0.001389,0.045747,0,158.07,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69209,69462,0.000792,0.004755,0.00948,237.27,0,0,0,0,1,0,0,-2.35,9.51,2.35,-10.52,0,0,0,0
69587,69209,0.000467,0.002507,0.0016,258.68,0,0,0,0,1,0,0,16.06,11.51,-16.06,-11.67,0,0,0,0
69210,69211,0.000203,0.001156,0,0,0,0,0,0,1,0,0,46.9,7.97,-46.9,-7.94,0,0,0,0
69210,69542,0.000577,0.003804,0.0031,286.73,0,0,0,0,1,0,0,-69.23,-15.78,69.26,15.62,0,0,0,0
69486,69212,0.000575,0.004119,0.00467,260.61,0,0,0,0,1,0,0,36.5,-39.58,-36.48,39.19,0,0,0,0
69212,69524,0.000645,0.003762,0.02709,256.99,0,0,0,0,1,0,0,-23.05,-57.01,23.08,54.2,0,0,0,0
69212,69600,0.000802,0.005078,0.01082,269.23,0,0,0,0,1,0,0,40.34,12.14,-40.33,-13.22,0,0,0,0
69213,69214,0.000234,0.001086,0,0,0,0,0,0,1,0,0,39.26,8.7,-39.25,-8.68,0,0,0,0
69213,69215,0.000273,0.001039,0,0,0,0,0,0,1,0,0,-39.26,-8.7,39.26,8.72,0,0,0,0
69223,69215,0.000169,0.000971,0.00059,235.76,0,0,0,0,1,0,0,-19.29,9.15,19.3,-9.21,0,0,0,0
69215,69458,0.000721,0.005033,0.00801,274.47,0,0,0,0,1,0,0,-58.56,0.5,58.58,-1.2,0,0,0,0
69216,69217,0.000272,0.001094,0,0,0,0,0,0,1,0,0,39.26,10.33,-39.25,-10.32,0,0,0,0
69278,69216,0.000413,0.002231,0.0058,247.21,0,0,0,0,1,0,0,22.6,-4.04,-22.6,3.43,0,0,0,0
69218,69219,0.000283,0.001105,0,0,0,0,0,0,1,0,0,44.6,7.46,-44.6,-7.44,0,0,0,0
69218,69220,0.000254,0.001076,0,0,0,0,0,0,1,0,0,-44.6,-7.46,44.61,7.48,0,0,0,0
69501,69220,0.000346,0.002134,0.0022,324.99,0,0,0,0,1,0,0,180.51,-11.59,-180.4,11.99,0,0,0,0
69221,69222,0.000218,0.001134,0,0,0,0,0,0,1,0,0,31.32,9.11,-31.32,-9.1,0,0,0,0
69221,69223,0.000279,0.001165,0,0,0,0,0,0,1,0,0,-31.32,-9.11,31.32,9.12,0,0,0,0
69223,69272,0.000995,0.007271,0.01175,253.03,0,0,0,0,1,0,0,31.24,6.75,-31.23,-7.95,0,0,0,0
69224,69225,0.000259,0.001147,0,0,0,0,0,0,1,0,0,-31.32,-3.34,31.32,3.35,0,0,0,0
69224,69226,0.000275,0.00115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69531,69225,0.000439,0.002807,0.00269,277.87,0,0,0,0,1,0,0,58.22,-24.02,-58.2,23.83,0,0,0,0
69227,69228,0.000277,0.001143,0,0,0,0,0,0,1,0,0,42.2,26.18,-42.19,-26.15,0,0,0,0
69227,69229,0.000291,0.001189,0,0,0,0,0,0,1,0,0,-42.2,-26.18,42.2,26.2,0,0,0,0
69227,69230,0.000261,0.001139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69229,69371,0.000303,0.001733,0.00063,304.49,0,0,0,0,1,0,0,-103.69,-62.97,103.73,63.13,0,0,0,0
69232,69233,0.000231,0.001162,0,0,0,0,0,0,1,0,0,44.71,23.55,-44.71,-23.52,0,0,0,0
69232,69281,0.000361,0.001987,0.00295,284.72,0,0,0,0,1,0,0,70.46,24.07,-70.44,-24.28,0,0,0,0
69234,69235,0.000272,0.001159,0,0,0,0,0,0,1,0,0,-44.71,-12.13,44.71,12.15,0,0,0,0
69235,69375,0.000297,0.001738,0.00128,286.12,0,0,0,0,1,0,0,78.11,8.76,-78.1,-8.8,0,0,0,0
69235,69684,0.000532,0.002513,0.00155,324.17,0,0,0,0,1,0,0,-93.39,-11.2,93.44,11.24,0,0,0,0
69235,69684,0.000532,0.002513,0.00155,324.17,0,0,0,0,1,0,0,-93.39,-11.2,93.44,11.24,0,0,0,0
69236,69237,0.000291,0.001062,0,0,0,0,0,0,1,0,0,-58.8,-7.84,58.81,7.87,0,0,0,0
69236,69238,0.000246,0.001001,0,0,0,0,0,0,1,0,0,-0,0,0,0,0,0,0,0
69237,69281,0.00102,0.005312,0.01122,308.26,0,0,0,0,1,0,0,131.72,65.3,-131.52,-65.46,0,0,0,0
69237,69663,0.000358,0.001763,0.00931,358.11,0,0,0,0,1,0,0,-127.59,-20.68,127.64,19.94,0,0,0,0
69237,69663,0.000358,0.001763,0.00931,358.11,0,0,0,0,1,0,0,-127.59,-20.68,127.64,19.94,0,0,0,0
69237,69663,0.000358,0.001763,0.00931,358.11,0,0,0,0,1,0,0,-127.59,-20.68,127.64,19.94,0,0,0,0
69239,69242,0.010493,0.316146,0,212.16,0,0,1,0,1,0,0,15.83,-1.95,-15.81,2.7,0,0,0,0
69538,69239,0.00085,0.005259,0.0042,317.76,0,0,0,0,1,0,0,-137.16,-13.08,137.31,13.56,0,0,0,0
69684,69239,0.000327,0.001797,0.00257,320.75,0,0,0,0,1,0,0,153.22,11.73,-153.15,-11.61,0,0,0,0
69240,69242,-0.005014,-0.151061,0,87.16,0,0,1,0,1,0,0,-15.82,2.35,15.81,-2.7,0,0,0,0
69240,69483,0.002772,0.013235,0.00128,138.41,0,0,0,0,1,0,0,-42.36,-1.89,42.4,1.97,0,0,0,0
69707,69240,0.002218,0.008731,0.00139,114.05,0,0,0,0,1,0,0,0.63,20.27,-0.62,-20.39,0,0,0,0
69241,69242,0.035473,1.068767,0,125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69243,69365,0.000723,0.0051,0.00904,334.93,0,0,0,0,1,0,0,-225.73,-5.32,226.07,6.74,0,0,0,0
69243,69445,0.000274,0.001855,0.00171,305.47,0,0,0,0,1,0,0,-121.32,-27.16,121.36,27.24,0,0,0,0
69243,69529,0.000414,0.002105,0.00114,326.73,0,0,0,0,1,0,0,194.9,6.6,-194.76,-5.98,0,0,0,0
69243,69555,0.000289,0.00195,0.00425,299.52,0,0,0,0,1,0,0,93.74,6.3,-93.72,-6.61,0,0,0,0
69244,69430,0.000789,0.005101,0.00701,187.34,0,0,0,0,1,0,0,-7.51,17.86,7.51,-18.59,0,0,0,0
69556,69244,0.000591,0.004067,0.00436,279.49,0,0,0,0,1,0,0,50.91,22.48,-50.89,-22.83,0,0,0,0
69246,69245,9.1e-05,0.007461,0,1509.79,0,0,1.0375,0,1,0,0,-500.32,-487.78,500.76,523.86,0,0,0,0
69245,69248,0.000205,0.001013,0,0,0,0,0,0,1,0,0,77.66,23.79,-77.65,-23.73,0,0,0,0
69245,69394,5.1e-05,0.0013,0.59275,4070.06,0,0,0,0,1,0,0,-168.84,-279.78,168.88,216.28,0,0,0,0
69245,69744,4.5e-05,0.001142,0.51309,4096.23,0,0,0,0,1,0,0,-409.59,-267.87,409.68,214.36,0,0,0,0
69247,69246,0.000194,0.013518,0,984.75,0,0,1.01875,0,1,0,0,-377.37,-136.51,377.67,157.33,0,0,0,0
69441,69246,3.5e-05,0.000643,0.06771,2102.33,0,0,0,0,1,0,0,-122.61,-337.05,122.65,330.45,0,0,0,0
69277,69247,0.001481,0.009973,0.00502,256.81,0,0,0,0,1,0,0,23.68,-53.51,-23.63,53.28,0,0,0,0
69247,69341,0.000737,0.004804,0.00339,268.49,0,0,0,0,1,0,0,52.16,23.52,-52.14,-23.75,0,0,0,0
69378,69247,0.001714,0.010778,0.00645,288.88,0,0,0,0,1,0,0,-67.67,-8.15,67.74,7.91,0,0,0,0
69247,69408,0.000259,0.001392,0.00065,296.83,0,0,0,0,1,0,0,103.22,37.41,-103.19,-37.33,0,0,0,0
69247,69613,0.000535,0.00364,0.00321,332.09,0,0,0,0,1,0,0,177.88,14.38,-177.72,-13.66,0,0,0,0
69376,69249,0.000706,0.003928,0.00572,329.68,0,0,0,0,1,0,0,177.89,37.51,-177.67,-36.92,0,0,0,0
69437,69249,0.000121,0.000704,0.00153,311.02,0,0,0,0,1,0,0,-117.75,-11.04,117.77,10.97,0,0,0,0
69250,69251,0.000223,0.001132,0,0,0,0,0,0,1,0,0,59.91,27.68,-59.9,-27.64,0,0,0,0
69250,69252,0.000271,0.001043,0,0,0,0,0,0,1,0,0,-59.91,-27.68,59.92,27.73,0,0,0,0
69664,69252,0.000216,0.001648,0.00248,253.22,0,0,0,0,1,0,0,-33.14,-14.45,33.14,14.2,0,0,0,0
69667,69252,0.000775,0.005443,0.00295,293.26,0,0,0,0,1,0,0,93.14,42.13,-93.06,-41.93,0,0,0,0
69254,69253,0.003592,0.120598,0,102.65,0,0,1,0,1,0,0,-34.44,0.44,34.48,0.88,0,0,0,0
69253,69255,0.000233,0.001168,0,0,0,0,0,0,1,0,0,59.91,34.97,-59.9,-34.91,0,0,0,0
69253,69256,0.000206,0.001027,0,0,0,0,0,0,1,0,0,-94.39,-35.85,94.41,35.94,0,0,0,0
69663,69256,0.000448,0.002565,0.00257,220.11,0,0,0,0,1,0,0,14.58,2.03,-14.58,-2.3,0,0,0,0
69258,69257,0.00464,0.153327,0,91.96,0,0,1,0,1,0,0,-17.23,0.93,17.24,-0.5,0,0,0,0
69257,69259,0.00029,0.001101,0,0,0,0,0,0,1,0,0,46.43,8.29,-46.42,-8.26,0,0,0,0
69260,69261,0.000211,0.001059,0,0,0,0,0,0,1,0,0,46.43,8.49,-46.42,-8.47,0,0,0,0
69260,69291,0.000855,0.005144,0.0031,307.46,0,0,0,0,1,0,0,119.52,16.1,-119.4,-15.74,0,0,0,0
69260,69496,0.000588,0.003634,0.00775,256.28,0,0,0,0,1,0,0,-22.85,-17.67,22.85,16.86,0,0,0,0
69262,69263,0.000261,0.001085,0,0,0,0,0,0,1,0,0,-62.62,-11.23,62.63,11.27,0,0,0,0
69263,69353,0.000573,0.003516,0.01062,271.33,0,0,0,0,1,0,0,-43.12,-42.61,43.14,41.57,0,0,0,0
69448,69263,0.000307,0.001791,0.00102,326.64,0,0,0,0,1,0,0,-179.46,4.41,179.55,-3.98,0,0,0,0
69263,69501,0.000904,0.005428,0.00309,316.74,0,0,0,0,1,0,0,-148.28,19.42,148.46,-18.64,0,0,0,0
69264,69265,0.000299,0.00111,0,0,0,0,0,0,1,0,0,62.63,38.31,-62.62,-38.25,0,0,0,0
69264,69285,0.000435,0.002941,0.02491,266.16,0,0,0,0,1,0,0,-51.76,-6.41,51.78,3.8,0,0,0,0
69264,69536,0.000604,0.003777,0.00493,264.14,0,0,0,0,1,0,0,-12.81,26.12,12.82,-26.62,0,0,0,0
69418,69266,0.000258,0.001393,0.00237,250.44,0,0,0,0,1,0,0,-21.56,-42.4,21.56,42.17,0,0,0,0
69267,69268,0.000242,0.001192,0,0,0,0,0,0,1,0,0,71.61,18.78,-71.6,-18.72,0,0,0,0
69267,69274,0.000802,0.004918,0.01403,283.3,0,0,0,0,1,0,0,-54.23,-1.21,54.25,-0.18,0,0,0,0
69436,69267,0.000234,0.001444,0.00251,307.84,0,0,0,0,1,0,0,-107.34,-30.04,107.37,29.93,0,0,0,0
69270,69269,0.002385,0.084698,0,93.09,0,0,1.00625,0,1,0,0,-17.77,-0.42,17.78,0.67,0,0,0,0
69269,69271,0.000268,0.001113,0,0,0,0,0,0,1,0,0,71.61,28.97,-71.6,-28.91,0,0,0,0
69269,69272,0.000211,0.001031,0,0,0,0,0,0,1,0,0,-89.39,-29.64,89.41,29.73,0,0,0,0
69269,69273,0.000255,0.001185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69272,69449,0.000614,0.003683,0.00302,292.41,0,0,0,0,1,0,0,-65.82,-33.87,65.85,33.73,0,0,0,0
69274,69328,0.0005,0.003352,0.00311,288.05,0,0,0,0,1,0,0,-67.21,-21.94,67.23,21.75,0,0,0,0
69275,69276,0.000294,0.001075,0,0,0,0,0,0,1,0,0,72.45,42.94,-72.43,-42.87,0,0,0,0
69275,69277,0.000265,0.001089,0,0,0,0,0,0,1,0,0,-72.45,-42.94,72.46,43.01,0,0,0,0
69277,69442,0.001561,0.008824,0.0072,301.49,0,0,0,0,1,0,0,-96.14,10.49,96.28,-10.5,0,0,0,0
69278,69474,0.001002,0.005635,0.00874,295.82,0,0,0,0,1,0,0,-95.98,-18.2,96.07,17.76,0,0,0,0
