BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
63166,1,36.64,4.5,0,0,63,1.0333332,-74.601074,69,1,1.1,0.9,33.71,0.31,0,0
63167,1,42.21,12.16,0,0,63,1.0397842,-74.899004,69,1,1.1,0.9,33.69,0.2,0,0
63168,1,0,0,0,0,63,1.0400053,-74.877685,69,1,1.1,0.9,33.68,0.2,0,0
63169,1,23.08,3.19,0,0,63,1.04157,-73.784037,69,1,1.1,0.9,33.24,0.26,0,0
63170,1,0,0,0,0,63,1.0223131,-69.762527,138,1,1.1,0.9,32.81,0.23,0,0
63171,1,0,0,0,0,63,1.0223131,-69.762527,13.2,1,1.1,0.9,32.81,0.23,0,0
63172,1,0,0,0,0,63,1.0223131,-69.762527,13.2,1,1.1,0.9,32.81,0.23,0,0
63173,1,0,0,0,0,63,1.0223131,-69.762527,1,1,1.1,0.9,32.81,0.23,0,0
63174,1,47.06,13.54,0,0,63,1.0223488,-69.759395,138,1,1.1,0.9,32.81,0.23,0,0
63175,1,6.14,2.23,0,0,63,1.0222736,-69.766006,138,1,1.1,0.9,32.81,0.24,0,0
63176,1,41.68,8.45,0,0,63,1.0339614,-71.718307,69,1,1.1,0.9,32.8,0.41,0,0
63177,1,41.68,3.62,0,0,63,1.0250601,-72.932665,69,1,1.1,0.9,33.36,0.45,0,0
63178,1,0,0,0,0,63,1.0413795,-73.886302,69,1,1.1,0.9,33.35,0.23,0,0
63179,1,38.85,5.46,0,0,63,1.0412363,-73.907469,69,1,1.1,0.9,33.35,0.23,0,0
63180,1,0,0,0,0,63,1.0394171,-74.859197,69,1,1.1,0.9,33.74,0.16,0,0
63181,1,38.85,7.04,0,0,63,1.0392422,-74.882629,69,1,1.1,0.9,33.74,0.16,0,0
63182,1,0,0,0,0,63,1.0272541,-70.726495,138,1,1.1,0.9,33.06,0.16,0,0
63183,1,0,0,0,0,63,1.0463011,-74.409762,69,1,1.1,0.9,33.45,0.14,0,0
63184,1,0,0,0,0,63,1.0284856,-70.624869,138,1,1.1,0.9,33.02,0.15,0,0
63185,1,57.16,5.49,0,0,63,1.0270588,-70.759689,138,1,1.1,0.9,33.07,0.16,0,0
63186,1,0,0,0,0,63,1.0272541,-70.726495,138,1,1.1,0.9,33.06,0.16,0,0
63187,1,0,0,0,0,63,1.0377108,-73.702759,69,1,1.1,0.9,33.34,0.3,0,0
63188,1,45.65,32.35,0,0,63,1.0372817,-73.724804,69,1,1.1,0.9,33.35,0.3,0,0
63189,1,17.84,4.15,0,0,63,1.0373584,-69.379261,69,1,1.1,0.9,32.17,0.41,0,0
63190,1,35.24,9.97,0,0,63,1.0404603,-73.182702,69,1,1.1,0.9,33.08,0.27,0,0
63191,1,35.24,11,0,0,63,1.0342682,-74.793776,69,1,1.1,0.9,33.69,0.3,0,0
63192,1,0,0,0,0,63,1.040933,-72.751332,69,1,1.1,0.9,32.94,0.26,0,0
63193,1,45.39,6.53,0,0,63,1.0407455,-72.777448,69,1,1.1,0.9,32.94,0.26,0,0
63194,1,37.11,14,0,0,63,1.0337257,-74.656378,69,1,1.1,0.9,33.73,0.28,0,0
63195,1,37.11,16.75,0,0,63,1.0378019,-74.175923,69,1,1.1,0.9,33.43,0.29,0,0
63196,1,40.67,6.3,0,0,63,1.0332309,-72.64457,69,1,1.1,0.9,33.11,0.36,0,0
63197,1,0,0,0,0,63,1.034494,-72.566596,69,1,1.1,0.9,33.06,0.35,0,0
63198,1,40.67,9.85,0,0,63,1.0343037,-72.587923,69,1,1.1,0.9,33.06,0.35,0,0
63199,1,22.62,8.57,0,0,63,1.0367355,-69.604114,69,1,1.1,0.9,32.23,0.41,0,0
63200,1,61.08,13.25,0,0,63,1.0336549,-73.178134,69,1,1.1,0.9,33.26,0.34,0,0
63201,1,0,0,0,0,63,1.0339552,-73.141673,69,1,1.1,0.9,33.25,0.34,0,0
63202,1,0,0,0,0,63,1.0375802,-73.587197,69,1,1.1,0.9,33.36,0.26,0,0
63203,1,38.69,9.43,0,0,63,1.037375,-73.607779,69,1,1.1,0.9,33.37,0.26,0,0
63204,1,0,0,0,0,63,1.033453,-69.545392,138,1,1.1,0.9,32.81,0.11,0,0
63205,1,64.64,14.66,0,0,63,1.0331123,-69.580604,138,1,1.1,0.9,32.82,0.12,0,0
63206,1,0,0,0,0,63,1.0337388,-69.510188,138,1,1.1,0.9,32.8,0.11,0,0
63207,1,0,0,0,0,63,1.0193533,-68.297113,138,1,1.1,0.9,32.69,0.25,0,0
63208,1,0,0,0,0,63,1.0413447,-71.206939,115,1,1.1,0.9,32.79,0.25,0,0
63209,1,0,0,0,0,63,1.0331378,-72.226995,69,1,1.1,0.9,32.95,0.4,0,0
63210,1,0,0,0,0,63,1.02087,-73.868642,13.8,1,1.1,0.9,33.23,0.62,0,0
63211,1,0,0,0,0,63,1.02087,-73.868642,1,1,1.1,0.9,33.23,0.62,0,0
63212,1,74.88,25.49,0,0,63,1.0405288,-71.256951,115,1,1.1,0.9,32.8,0.26,0,0
63213,1,0,0,0,0,63,1.0203593,-68.237074,138,1,1.1,0.9,32.67,0.24,0,0
63214,1,0,0,0,0,63,1.030663,-68.703634,138,1,1.1,0.9,32.69,0.17,0,0
63215,1,74.88,11.38,0,0,63,1.0392718,-72.401969,69,1,1.1,0.9,32.83,0.31,0,0
63216,1,0,0,0,0,63,1.030831,-68.624248,138,1,1.1,0.9,32.67,0.17,0,0
63217,1,0,0,0,0,63,1.0392033,-64.365919,500,1,1.1,0.9,32.23,0.08,0,0
63218,1,0,0,0,0,63,1.0261578,-68.205997,138,1,1.1,0.9,32.47,0.22,0,0
63219,1,0,0,0,0,63,1.031859,-70.847343,69,1,1.1,0.9,32.66,0.44,0,0
63220,1,69.41,24.81,0,0,63,1.0387538,-64.401847,500,1,1.1,0.9,32.24,0.08,0,0
63221,1,69.41,4.46,0,0,63,1.0339717,-70.976723,69,1,1.1,0.9,32.64,0.41,0,0
63222,1,0,0,0,0,63,1.0275776,-66.292751,138,1,1.1,0.9,32.35,0.2,0,0
63223,1,0,0,0,0,63,1.0374508,-70.316859,69,1,1.1,0.9,32.35,0.4,0,0
63224,1,0,0,0,0,63,1.0423952,-71.787003,13.8,1,1.1,0.9,32.35,0.47,0,0
63225,1,0,0,0,0,63,1.0423952,-71.787003,1,1,1.1,0.9,32.35,0.47,0,0
63226,1,94.96,19.56,0,0,63,1.0271101,-66.347575,138,1,1.1,0.9,32.37,0.2,0,0
63227,1,0,0,0,0,63,1.0280436,-66.183209,138,1,1.1,0.9,32.33,0.2,0,0
63228,1,0,0,0,80,63,1.0390369,-62.461128,500,1,1.1,0.9,32.08,0.07,0,0
63229,1,0,0,0,0,63,1.0392243,-65.513361,138,1,1.1,0.9,32.15,0.11,0,0
63230,1,0,0,0,0,63,1.0468833,-69.783724,69,1,1.1,0.9,32.09,0.25,0,0
63231,1,0,0,0,0,63,1.0407577,-62.194167,500,1,1.1,0.9,32.01,0.06,0,0
63232,1,94.96,7.74,0,0,63,1.0387044,-62.5107,500,1,1.1,0.9,32.09,0.07,0,0
63233,1,0,0,0,0,63,1.0337705,-74.334994,69,1,1.1,0.9,33.61,0.32,0,0
63234,1,43.52,20.44,0,0,63,1.0334374,-74.356167,69,1,1.1,0.9,33.62,0.32,0,0
63235,1,0,0,0,0,63,1.0068335,-72.035849,138,1,1.1,0.9,33.21,0.26,0,0
63236,1,0,0,0,0,63,1.0453551,-74.366675,115,1,1.1,0.9,33.22,0.2,0,0
63237,1,0,0,0,0,63,1.0448734,-75.223586,69,1,1.1,0.9,33.63,0.14,0,0
63238,1,43.52,4.61,0,0,63,1.0066625,-72.060269,138,1,1.1,0.9,33.21,0.26,0,0
63239,1,0,0,0,0,63,1.0272564,-71.603244,138,1,1.1,0.9,33.19,0.16,0,0
63240,1,0,0,0,0,63,1.0368737,-74.62251,115,1,1.1,0.9,33.28,0.26,0,0
63241,1,0,0,0,0,63,1.0383253,-75.100848,69,1,1.1,0.9,33.77,0.21,0,0
63242,1,58.61,12.37,0,0,63,1.0369352,-74.693664,115,1,1.1,0.9,33.3,0.26,0,0
63243,1,0,0,0,0,63,1.02159,-70.589313,138,1,1.1,0.9,33.04,0.21,0,0
63244,1,0,0,0,0,63,1.0236664,-74.344092,115,1,1.1,0.9,33.3,0.37,0,0
63245,1,0,0,0,0,63,1.0390428,-74.625948,69,1,1.1,0.9,33.62,0.2,0,0
63246,1,0,0,0,0,63,1.029943,-77.99543,18,1,1.1,0.9,33.58,0.5,0,0
63247,1,0,0,0,0,63,1.029943,-77.99543,1,1,1.1,0.9,33.58,0.5,0,0
63248,1,56.81,27.34,0,0,63,1.0239313,-74.389817,115,1,1.1,0.9,33.32,0.37,0,0
63249,1,0,0,0,0,63,1.0217195,-70.550102,138,1,1.1,0.9,33.03,0.21,0,0
63250,1,0,0,0,310,63,1.0447416,-67.369137,500,1,1.1,0.9,32.62,0.04,0,0
63251,1,0,0,0,0,63,1.024876,-70.792763,138,1,1.1,0.9,32.92,0.16,0,0
63252,1,0,0,0,0,63,1.0369184,-74.287256,115,1,1.1,0.9,33.23,0.29,0,0
63253,1,61.4,18.23,0,0,63,1.0444253,-67.400288,500,1,1.1,0.9,32.63,0.04,0,0
63254,1,0,0,0,0,63,1.0440673,-67.034585,500,1,1.1,0.9,32.53,0.05,0,0
63255,1,0,0,0,606,63,1.0439751,-66.71846,500,1,1.1,0.9,32.55,0.02,0,0
63256,1,0,0,0,0,63,1.0407903,-70.114262,138,1,1.1,0.9,32.79,0.02,0,0
63257,1,0,0,0,0,63,1.0465932,-73.950856,115,1,1.1,0.9,33.1,0.16,0,0
63258,1,0,0,0,0,63,1.0367232,-70.226466,138,1,1.1,0.9,32.84,0.06,0,0
63259,1,61.4,8.91,0,0,63,1.0437358,-66.752224,500,1,1.1,0.9,32.55,0.02,0,0
63260,1,0,0,0,0,63,1.0437291,-66.385071,500,1,1.1,0.9,32.46,0.04,0,0
63261,1,0,0,0,0,63,1.013382,-71.524741,138,1,1.1,0.9,33.16,0.26,0,0
63262,1,0,0,0,0,63,1.0427296,-74.443826,115,1,1.1,0.9,33.24,0.21,0,0
63263,1,44.43,15.33,0,0,63,1.0130912,-71.54865,138,1,1.1,0.9,33.17,0.26,0,0
63264,1,0,0,0,0,63,1.0154239,-71.418982,138,1,1.1,0.9,33.13,0.24,0,0
63265,1,49.53,16.96,0,0,63,1.037016,-74.355897,69,1,1.1,0.9,33.52,0.28,0,0
63266,1,0,0,0,0,63,1.0373239,-74.328499,69,1,1.1,0.9,33.52,0.28,0,0
63267,1,0,0,0,0,63,1.036885,-75.398937,69,1,1.1,0.9,33.87,0.21,0,0
63268,1,40.2,8.8,0,0,63,1.0366692,-75.42304,69,1,1.1,0.9,33.88,0.22,0,0
63269,1,40.2,4.09,0,0,63,1.0370679,-75.388934,69,1,1.1,0.9,33.9,0.2,0,0
63270,1,0,0,0,0,63,1.0328239,-75.153328,69,1,1.1,0.9,33.78,0.32,0,0
63271,1,0,0,0,0,63,1.0330648,-75.134959,69,1,1.1,0.9,33.77,0.32,0,0
63272,1,32.02,15.74,0,0,63,1.032601,-75.168683,69,1,1.1,0.9,33.78,0.32,0,0
63273,1,9.32,2.05,0,0,63,1.0395131,-74.986027,69,1,1.1,0.9,33.79,0.14,0,0
63274,1,0,0,0,0,63,1.0430485,-75.058942,69,1,1.1,0.9,33.61,0.24,0,0
63275,1,29.02,18.42,0,0,63,1.0428006,-75.072309,69,1,1.1,0.9,33.61,0.24,0,0
63276,1,0,0,0,0,63,1.0262901,-70.818835,138,1,1.1,0.9,33.05,0.17,0,0
63277,1,0,0,0,0,63,1.0237871,-74.354603,115,1,1.1,0.9,33.27,0.34,0,0
63278,1,42.86,4.12,0,0,63,1.0261432,-70.842405,138,1,1.1,0.9,33.06,0.17,0,0
63279,1,0,0,0,0,63,1.0266528,-70.738781,138,1,1.1,0.9,33.03,0.17,0,0
63280,1,32.76,10.39,0,0,63,1.0389432,-74.164721,69,1,1.1,0.9,33.38,0.29,0,0
63281,1,0,0,0,0,63,1.0391554,-74.145476,69,1,1.1,0.9,33.38,0.29,0,0
63282,1,0,0,0,60.5,63,1.0398717,-74.941191,69,1,1.1,0.9,33.79,0.09,0,0
63283,1,57.59,8.66,0,0,63,1.0396576,-74.970741,69,1,1.1,0.9,33.8,0.09,0,0
63284,1,0,0,0,0,63,1.0209514,-69.804467,138,1,1.1,0.9,32.96,0.23,0,0
63285,1,0,0,0,0,63,1.0424686,-73.703321,69,1,1.1,0.9,33.19,0.26,0,0
63286,1,57.59,5.38,0,0,63,1.0207713,-69.838134,138,1,1.1,0.9,32.97,0.23,0,0
63287,1,0,0,0,0,63,1.0231743,-69.535134,138,1,1.1,0.9,32.88,0.21,0,0
63288,1,40.14,10.89,0,0,63,1.0414314,-75.254913,69,1,1.1,0.9,33.68,0.19,0,0
63289,1,0,0,0,0,63,1.0416258,-75.232809,69,1,1.1,0.9,33.67,0.19,0,0
63290,1,0,0,0,0,63,1.0364161,-74.400894,69,1,1.1,0.9,33.45,0.37,0,0
63291,1,42.02,28.07,0,0,63,1.0360272,-74.421513,69,1,1.1,0.9,33.46,0.37,0,0
63292,1,0,0,0,0,63,1.0203075,-70.458861,138,1,1.1,0.9,33.02,0.21,0,0
63293,1,42.02,7.08,0,0,63,1.0396986,-74.292898,69,1,1.1,0.9,33.35,0.31,0,0
63294,1,0,0,0,0,63,1.0492762,-75.870889,13.8,1,1.1,0.9,33.49,0.33,0,0
63295,1,0,0,0,0,63,1.0492762,-75.870889,1,1,1.1,0.9,33.49,0.33,0,0
63296,1,0,0,0,0,63,1.0202913,-70.420777,138,1,1.1,0.9,33.01,0.21,0,0
63297,1,24.91,8.87,0,0,63,1.0427066,-75.449679,69,1,1.1,0.9,33.77,0.12,0,0
63298,1,33.12,13.57,0,0,63,1.0327761,-73.875426,69,1,1.1,0.9,33.45,0.33,0,0
63299,1,0,0,0,0,63,1.018794,-69.530595,138,1,1.1,0.9,32.86,0.23,0,0
63300,1,0,0,0,0,63,1.0517552,-72.422357,115,1,1.1,0.9,32.78,0.2,0,0
63301,1,43.19,6.19,0,0,63,1.018612,-69.55636,138,1,1.1,0.9,32.86,0.24,0,0
63302,1,0,0,0,0,63,1.0327271,-73.371572,69,1,1.1,0.9,33.29,0.37,0,0
63303,1,43.19,12.17,0,0,63,1.0325077,-73.395108,69,1,1.1,0.9,33.29,0.37,0,0
63304,1,0,0,0,0,63,1.0242982,-69.827147,138,1,1.1,0.9,32.91,0.2,0,0
63305,1,0,0,0,0,63,1.0402117,-74.161992,69,1,1.1,0.9,33.4,0.25,0,0
63306,1,38.49,13.72,0,0,63,1.0240417,-69.850348,138,1,1.1,0.9,32.92,0.2,0,0
63307,1,0,0,0,0,63,1.0364905,-74.380336,69,1,1.1,0.9,33.54,0.29,0,0
63308,1,38.49,2.02,0,0,63,1.0363709,-74.402914,69,1,1.1,0.9,33.54,0.29,0,0
63309,1,0,0,0,0,63,1.036613,-74.35666,69,1,1.1,0.9,33.53,0.29,0,0
63310,1,0,0,0,0,63,1.0404414,-73.919276,69,1,1.1,0.9,33.29,0.27,0,0
63311,1,45.66,6.46,0,0,63,1.0402512,-73.947091,69,1,1.1,0.9,33.3,0.27,0,0
63312,1,39.8,12.94,0,0,63,1.0419011,-74.620777,69,1,1.1,0.9,33.45,0.25,0,0
63313,1,0,0,0,0,63,1.0212051,-70.795801,138,1,1.1,0.9,33.02,0.2,0,0
63314,1,0,0,0,0,63,1.0452755,-74.130676,69,1,1.1,0.9,33.25,0.23,0,0
63315,1,39.8,11.7,0,0,63,1.0209738,-70.818636,138,1,1.1,0.9,33.03,0.2,0,0
63316,1,38.55,10.29,0,0,63,1.0434425,-74.261745,69,1,1.1,0.9,33.31,0.24,0,0
63317,1,0,0,0,0,63,1.0204027,-70.852422,138,1,1.1,0.9,33.05,0.21,0,0
63318,1,0,0,0,0,63,1.0282638,-74.340535,115,1,1.1,0.9,33.28,0.34,0,0
63319,1,0,0,0,0,63,1.0346202,-74.694285,69,1,1.1,0.9,33.65,0.31,0,0
63320,1,38.55,19.7,0,0,63,1.0279718,-74.361131,115,1,1.1,0.9,33.29,0.35,0,0
63321,1,0,0,0,0,63,1.0285083,-74.341511,115,1,1.1,0.9,33.28,0.34,0,0
63322,1,34.06,1.31,0,0,63,1.0415522,-74.323007,69,1,1.1,0.9,33.39,0.25,0,0
63323,1,0,0,0,0,63,1.0398969,-73.93365,69,1,1.1,0.9,33.32,0.27,0,0
63324,1,34.06,5.84,0,0,63,1.0285686,-76.182282,24,1,1.1,0.9,33.56,0.32,0,0
63325,1,0,0,0,0,63,1.0404365,-73.835,24,1,1.1,0.9,33.31,0.27,0,0
63326,1,0,0,0,0,63,1.0404365,-73.835,1,1,1.1,0.9,33.31,0.27,0,0
63327,1,0,0,0,0,63,1.0208853,-65.506169,69,1,1.1,0.9,32.58,0.33,0,0
63328,1,63.14,16.11,0,0,63,1.0205364,-65.541529,69,1,1.1,0.9,32.59,0.34,0,0
63329,1,37.9,12.82,0,0,63,1.0119094,-68.877526,69,1,1.1,0.9,33,0.58,0,0
63330,1,0,0,0,0,63,1.03816,-63.077588,138,1,1.1,0.9,31.95,0.11,0,0
63331,1,53.97,18.83,0,0,63,1.0306607,-69.775581,69,1,1.1,0.9,32.46,0.49,0,0
63332,1,0,0,0,0,63,1.0307965,-69.020741,13.8,1,1.1,0.9,32.4,0.45,0,0
63333,1,0,0,0,0,63,1.0307965,-69.020741,1,1,1.1,0.9,32.4,0.45,0,0
63334,1,0,0,0,0,63,1.0385069,-63.010537,138,1,1.1,0.9,31.93,0.11,0,0
63335,1,0,0,0,0,63,1.03816,-63.077588,138,1,1.1,0.9,31.95,0.11,0,0
63336,1,0,0,0,378,63,1.0436335,-60.008351,500,1,1.1,0.9,31.78,0,0,0
63337,1,0,0,0,0,63,1.0461729,-61.401827,138,1,1.1,0.9,31.71,0.03,0,0
63338,1,71.45,12.98,0,0,63,1.043338,-60.0473,500,1,1.1,0.9,31.79,0,0,0
63339,1,0,0,0,0,63,1.043329,-59.431351,500,1,1.1,0.9,31.69,0.02,0,0
63340,1,0,0,0,0,63,0.9770138,-65.993324,138,1,1.1,0.9,32.56,0.4,0,0
63341,1,36.7,1.98,0,0,63,1.0406227,-68.074253,69,1,1.1,0.9,32.33,0.37,0,0
63342,1,0,0,0,0,63,0.9773414,-65.93023,138,1,1.1,0.9,32.55,0.39,0,0
63343,1,0,0,0,0,63,1.0301542,-65.158141,138,1,1.1,0.9,32.16,0.2,0,0
63344,1,0,0,0,0,63,1.042309,-68.621138,69,1,1.1,0.9,31.91,0.34,0,0
63345,1,66.9,48.45,0,0,63,1.0294716,-65.189277,138,1,1.1,0.9,32.18,0.21,0,0
63346,1,0,0,0,0,63,1.0335562,-63.973707,138,1,1.1,0.9,31.97,0.13,0,0
63347,1,0,0,0,0,63,1.0401774,-66.569485,115,1,1.1,0.9,31.86,0.22,0,0
63348,1,66.9,1.35,0,0,63,1.0334057,-64.011838,138,1,1.1,0.9,31.98,0.13,0,0
63349,1,33.38,10.61,0,0,63,1.0306266,-69.301112,69,1,1.1,0.9,32.59,0.48,0,0
63350,1,33.38,4.73,0,0,63,1.027635,-69.974543,69,1,1.1,0.9,32.64,0.51,0,0
63351,1,22.77,5.12,0,0,63,1.0402644,-71.798762,69,1,1.1,0.9,33.51,0.31,0,0
63352,1,0,0,0,0,63,1.0351599,-69.351512,69,1,1.1,0.9,33.03,0.38,0,0
63353,1,10,2.76,0,0,63,1.0351035,-69.356617,69,1,1.1,0.9,33.03,0.38,0,0
63354,1,22.44,6.43,0,0,63,1.0416339,-68.309889,69,1,1.1,0.9,32.19,0.32,0,0
63355,1,1.39,0.31,0,0,63,1.0499226,-65.010167,69,1,1.1,0.9,31.44,0.27,0,0
63356,1,5.93,1.59,0,0,63,1.0498926,-65.013516,69,1,1.1,0.9,31.44,0.27,0,0
63357,1,11.36,2.21,0,0,63,1.0312395,-69.603594,69,1,1.1,0.9,32.59,0.42,0,0
63358,1,10.3,2.35,0,0,63,1.03899,-67.856066,69,1,1.1,0.9,32.14,0.34,0,0
63359,1,6.91,0.85,0,0,63,1.0340161,-68.854213,69,1,1.1,0.9,32.36,0.41,0,0
63360,1,0,0,0,0,63,1.0394298,-71.334714,69,1,1.1,0.9,32.74,0.34,0,0
63361,2,0,0,0,0,63,1.0414273,-71.124469,13.8,1,1.1,0.9,32.72,0.33,0,0
63362,1,0,0,0,0,63,1.0394161,-71.335672,69,1,1.1,0.9,32.74,0.34,0,0
63363,1,0,0,0,0,63,1.0394298,-71.334714,69,1,1.1,0.9,32.74,0.34,0,0
63364,2,0,0,0,0,63,1.040297,-72.699676,69,1,1.1,0.9,32.96,0.27,0,0
63365,1,0,0,0,0,63,1.0402583,-72.702097,69,1,1.1,0.9,32.96,0.27,0,0
63366,1,0,0,0,0,63,1.040297,-72.699676,69,1,1.1,0.9,32.96,0.27,0,0
63367,1,0,0,0,0,63,1.0392734,-71.526948,69,1,1.1,0.9,32.78,0.34,0,0
63368,2,0,0,0,0,63,1.0393428,-71.51953,13.8,1,1.1,0.9,32.78,0.34,0,0
63369,2,0,0,0,0,63,1.0411373,-71.328842,13.8,1,1.1,0.9,32.77,0.33,0,0
63370,1,0,0,0,0,63,1.0393428,-71.51953,1,1,1.1,0.9,32.78,0.34,0,0
63371,1,0,0,0,0,63,1.0392609,-71.527769,69,1,1.1,0.9,32.78,0.34,0,0
63372,1,0,0,0,0,63,1.0392734,-71.526948,69,1,1.1,0.9,32.78,0.34,0,0
63373,1,0,0,0,0,63,1.0170041,-67.410571,69,1,1.1,0.9,32.74,0.47,0,0
63374,2,0,0,0,0,63,1.0210103,-67.011501,13.2,1,1.1,0.9,32.71,0.45,0,0
63375,1,0,0,0,0,63,1.0169871,-67.411675,69,1,1.1,0.9,32.74,0.47,0,0
63376,1,0,0,0,0,63,1.0170041,-67.410571,69,1,1.1,0.9,32.74,0.47,0,0
63377,1,0,0,0,0,63,1.0170041,-67.410571,69,1,1.1,0.9,32.74,0.47,0,0
63378,1,0,0,0,0,63,1.0385871,-71.591151,69,1,1.1,0.9,32.78,0.36,0,0
63379,2,0,0,0,0,63,1.0382661,-71.310879,13.8,1,1.1,0.9,32.76,0.36,0,0
63380,2,0,0,0,0,63,1.0385897,-71.593394,13.8,1,1.1,0.9,32.78,0.36,0,0
63381,1,0,0,0,0,63,1.0385897,-71.593394,1,1,1.1,0.9,32.78,0.36,0,0
63382,2,0,0,0,0,63,1.0378048,-70.984585,13.8,1,1.1,0.9,32.73,0.36,0,0
63383,2,0,0,0,0,63,1.0376721,-70.970995,13.8,1,1.1,0.9,32.74,0.36,0,0
63384,2,0,0,0,0,63,1.0377725,-71.00026,13.8,1,1.1,0.9,32.74,0.36,0,0
63385,2,0,0,0,0,63,1.0374577,-70.809956,13.8,1,1.1,0.9,32.73,0.37,0,0
63386,2,0,0,0,0,63,1.0379095,-71.016299,13.8,1,1.1,0.9,32.73,0.36,0,0
63387,2,0,0,0,0,63,1.0381533,-71.200068,18,1,1.1,0.9,32.75,0.36,0,0
63388,2,0,0,0,0,63,1.0385871,-71.591151,13.8,1,1.1,0.9,32.78,0.36,0,0
63389,2,0,0,0,0,63,1.0385871,-71.591151,18,1,1.1,0.9,32.78,0.36,0,0
63390,2,0,0,0,0,63,1.0385871,-71.591151,13.8,1,1.1,0.9,32.78,0.36,0,0
63391,2,0,0,0,0,63,1.0385871,-71.591151,13.8,1,1.1,0.9,32.78,0.36,0,0
63392,1,0,0,0,0,63,1.0385561,-71.604565,69,1,1.1,0.9,32.78,0.36,0,0
63393,1,0,0,0,0,63,1.0385871,-71.591151,69,1,1.1,0.9,32.78,0.36,0,0
63394,1,0,0,0,0,63,1.0385871,-71.591151,69,1,1.1,0.9,32.78,0.36,0,0
63395,2,0,0,0,0,63,1.0392277,-74.111598,69,1,1.1,0.9,33.37,0.28,0,0
63396,1,0,0,0,0,63,1.040084,-64.416033,500,1,1.1,0.9,32.24,0.06,0,0
63397,1,0,0,0,0,63,1.0413298,-67.913098,138,1,1.1,0.9,32.48,0.08,0,0
63398,1,0,0,0,0,63,1.0447501,-72.540599,69,1,1.1,0.9,32.82,0.21,0,0
63399,2,0,0,0,0,63,1.0468921,-63.69289,13.8,1,1.1,0.9,32.23,0.05,0,0
63400,2,0,0,0,0,63,1.0461851,-63.772985,13.8,1,1.1,0.9,32.23,0.05,0,0
63401,1,0,0,0,0,63,1.0392826,-67.954026,138,1,1.1,0.9,32.51,0.1,0,0
63402,1,0,0,0,0,63,1.0413298,-67.913098,138,1,1.1,0.9,32.48,0.08,0,0
63403,1,0,0,0,-575,63,1.0380001,-61.838812,500,1,1.1,0.9,31.91,0.01,0,0
63404,1,0,0,0,0,63,1.037156,-64.533268,138,1,1.1,0.9,31.91,0.11,0,0
63405,1,0,0,0,0,63,1.040326,-69.724964,69,1,1.1,0.9,32.12,0.4,0,0
63406,1,0,0,0,0,63,1.0403832,-69.764643,22,1,1.1,0.9,32.12,0.4,0,0
63407,1,0,0,0,0,63,1.0403832,-69.764643,1,1,1.1,0.9,32.12,0.4,0,0
63408,2,0,0,0,0,63,1.0517301,-59.820066,13.8,1,1.1,0.9,31.87,0,0,0
63409,2,0,0,0,0,63,1.0501858,-60.270339,13.8,1,1.1,0.9,31.88,0,0,0
63410,2,0,0,0,0,63,1.0499884,-60.339974,13.8,1,1.1,0.9,31.88,0,0,0
63411,2,0,0,0,0,63,1.0527865,-59.86098,13.8,1,1.1,0.9,31.87,0,0,0
63412,2,0,0,0,0,63,1.0493358,-60.700372,13.8,1,1.1,0.9,31.89,0,0,0
63413,2,0,0,0,0,63,1.049734,-60.710862,13.8,1,1.1,0.9,31.89,0,0,0
63414,2,0,0,0,0,63,1.0512371,-60.370575,13.8,1,1.1,0.9,31.88,0,0,0
63415,2,0,0,0,0,63,1.0518329,-60.22602,13.8,1,1.1,0.9,31.88,0,0,0
63416,2,0,0,0,0,63,1.0497384,-60.71053,18,1,1.1,0.9,31.89,0,0,0
63417,2,0,0,0,0,63,1.0518178,-60.22528,18,1,1.1,0.9,31.88,0,0,0
63418,2,0,0,0,0,63,1.0528583,-59.965987,18,1,1.1,0.9,31.88,0,0,0
63419,1,0,0,0,0,63,1.0394931,-62.315516,500,1,1.1,0.9,32.03,0.03,0,0
63420,1,0,0,0,0,63,1.0380001,-61.838812,500,1,1.1,0.9,31.91,0.01,0,0
63421,1,0,0,0,0,63,1.0380001,-61.838812,500,1,1.1,0.9,31.91,0.01,0,0
63422,1,0,0,0,0,63,1.0345391,-65.190585,138,1,1.1,0.9,32.09,0.13,0,0
63423,1,0,0,0,0,63,1.0406635,-70.930435,69,1,1.1,0.9,32.46,0.32,0,0
63424,2,0,0,0,0,63,1.0395309,-70.096764,13.2,1,1.1,0.9,32.41,0.33,0,0
63425,2,0,0,0,0,63,1.0399137,-70.079604,13.8,1,1.1,0.9,32.38,0.33,0,0
63426,1,0,0,0,0,63,1.0406625,-70.931521,69,1,1.1,0.9,32.46,0.32,0,0
63427,1,0,0,0,0,63,1.0406635,-70.930435,69,1,1.1,0.9,32.46,0.32,0,0
63428,1,0,0,0,0,63,1.0474685,-59.535797,500,1,1.1,0.9,31.69,0.01,0,0
63429,1,0,0,0,0,63,1.0411024,-61.7099,138,1,1.1,0.9,31.68,0.07,0,0
63430,2,0,0,0,0,63,1.0477397,-58.125238,13.8,1,1.1,0.9,31.66,-0,0,0
63431,2,0,0,0,0,63,1.0465139,-58.255191,18,1,1.1,0.9,31.67,0,0,0
